python-pycryptodomex 3.23.0-2
python-pydantic 2.12.5-4
python-pydantic-core 3:2.41.5-3
python-pyee 13.0.0-3
python-pygments 2.19.2-3
python-pylast 7.0.2-1
python-pynacl 1.6.2-1
python-pyopenssl 25.3.0-2
python-pyparsing 3.3.2-1
python-pypdf2 2:3.0.1-1
python-pyppmd 1.2.0-2
python-pyproject-hooks 1.2.0-6
python-pyqt5 5.15.11-5
python-pyqt5-sip 12.18.0-1
python-pyqt6 6.10.2-3
python-pyqt6-sip 13.11.0-1
python-pyqt6-webengine 6.10.0-2
python-pysdl2 0.9.16-1
python-pyserial 3.5-8
python-pytest 1:8.4.2-3
python-pytest-asyncio 1.3.0-1
python-pytest-cov 6.1.1-2
python-pytest-tornado 0.8.1-10
python-pytz 2025.2-2
python-pyxdg 0.28-7
python-pyzstd 0.19.1-3
python-qrcode 8.2-2
python-qscintilla-qt5 2.14.1-5
python-redis 7.1.1-1
python-regex 2026.2.19-1
python-rencode 1.0.8-3
python-requests 2.32.5-3
python-rich 14.3.3-1
python-ruamel-yaml 0.18.10-2
python-ruamel.yaml.clib 0.2.15-2
python-secretstorage 3.3.3-7
python-send2trash 1.8.3-3
python-service-identity 24.2.0-3
python-setproctitle 1.3.7-2
python-setuptools 1:82.0.0-1
python-setuptools-scm 9.2.2-3
python-sgmllib3k 1.0.0-8
python-six 1.17.0-2
python-smmap 1:6.0.0-3
python-sniffio 1.3.1-5
python-soupsieve 2.8.3-1
python-spake2 0.9-2
python-speaklater 1.3-15
python-sqlalchemy 2.0.46-1
python-texttable 1.7.0-4
python-tinycss2 1.5.1-2
python-tomli 2.4.0-1
python-tomlkit 0.14.0-1
python-tornado 6.5.2-4
python-tqdm 4.67.3-1
python-trove-classifiers 2026.1.14.14-1
python-twisted 24.7.0-3
python-txaio 25.12.2-1
python-txtorcon 24.8.0-2
python-typeguard 4.4.4-2
python-typing-inspection 0.4.2-2
python-typing_extensions 4.15.0-3
python-tzlocal 1:5.3.1-2
python-uc-micro-py 1.0.3-4
python-unicode-segmentation-rs 0.2.1-1
python-unidecode 1.4.0-3
python-unrardll 0.1.7-5
python-urllib3 2.6.3-1
python-validate-pyproject 0.25-1
python-virtualenv 20.36.1-1
python-virtualenv-clone 0.5.7-7
python-wand 0.6.11-6
python-webencodings 0.5.1-13
python-websocket-client 1.9.0-3
python-werkzeug 3.1.3-2
python-wheel 0.46.3-1
python-wrapt 1.17.3-2
python-wsaccel 0.6.6-4
python-wtforms 3.2.1-2
python-wxpython 1:4.2.4-1
python-xattr 0.10.1-6
python-xxhash 3.6.0-2
python-yaml 6.0.3-2
python-zeroconf 0.148.0-2
python-zipp 3.21.0-4
python-zipstream-ng 1.9.0-2
python-zope-event 6.1-2
python-zope-interface 8.2-1
python-zstandard 0.25.0-2
python2 2.7.18-10
python2-cairo 1.19.1-2
python2-cairo-debug 1.19.1-2
python2-debug 2.7.18-10
python2-gobject2 2.28.7-7
python2-gobject2-debug 2.28.7-7
python2-numpy 1.16.6-3
python2-numpy-debug 1.16.6-3
qca-qt5 2.3.10-4
qca-qt6 2.3.10-4
qcad 3.32.6.0-1
qemu-audio-alsa 10.2.0-3
qemu-audio-dbus 10.2.0-3
qemu-audio-jack 10.2.0-3
qemu-audio-oss 10.2.0-3
qemu-audio-pa 10.2.0-3
qemu-audio-pipewire 10.2.0-3
qemu-audio-sdl 10.2.0-3
qemu-audio-spice 10.2.0-3
qemu-base 10.2.0-3
qemu-block-curl 10.2.0-3
qemu-block-dmg 10.2.0-3
qemu-block-nfs 10.2.0-3
qemu-block-ssh 10.2.0-3
qemu-chardev-spice 10.2.0-3
qemu-common 10.2.0-3
qemu-desktop 10.2.0-3
qemu-hw-display-qxl 10.2.0-3
qemu-hw-display-virtio-gpu 10.2.0-3
qemu-hw-display-virtio-gpu-gl 10.2.0-3
qemu-hw-display-virtio-gpu-pci 10.2.0-3
qemu-hw-display-virtio-gpu-pci-gl 10.2.0-3
qemu-hw-display-virtio-gpu-pci-rutabaga 10.2.0-3
qemu-hw-display-virtio-gpu-rutabaga 10.2.0-3
qemu-hw-display-virtio-vga 10.2.0-3
qemu-hw-display-virtio-vga-gl 10.2.0-3
qemu-hw-display-virtio-vga-rutabaga 10.2.0-3
qemu-hw-uefi-vars 10.2.0-3
qemu-hw-usb-host 10.2.0-3
qemu-hw-usb-redirect 10.2.0-3
qemu-hw-usb-smartcard 10.2.0-3
qemu-img 10.2.0-3
qemu-system-x86 10.2.0-3
qemu-system-x86-firmware 10.2.0-3
qemu-ui-curses 10.2.0-3
qemu-ui-dbus 10.2.0-3
qemu-ui-egl-headless 10.2.0-3
qemu-ui-gtk 10.2.0-3
qemu-ui-opengl 10.2.0-3
qemu-ui-sdl 10.2.0-3
qemu-ui-spice-app 10.2.0-3
qemu-ui-spice-core 10.2.0-3
qemu-vhost-user-gpu 10.2.0-3
qgis 3.44.7-1
qhull 2020.2-5
qoi r350.4461cc3-1
qpdf 12.3.2-2
qqc2-desktop-style 6.23.0-2
qqc2-desktop-style5 5.116.1-1
qrencode 4.1.1-4
qscintilla-qt5 2.14.1-5
qsstv 9.5.8-2
qsstv-debug 9.5.8-2
qt5-3d 5.15.18-1
qt5-base 5.15.18+kde+r109-2
qt5-charts 5.15.17-1
qt5-datavis3d 5.15.16-3
qt5-declarative 5.15.18+kde+r23-1
qt5-graphicaleffects 5.15.18-1
qt5-imageformats 5.15.18+kde+r2-1
qt5-location 5.15.18+kde+r7-2
qt5-multimedia 5.15.18+kde+r2-1
qt5-quickcontrols 5.15.18-1
qt5-quickcontrols2 5.15.18+kde+r5-1
qt5-remoteobjects 5.15.17-1
qt5-script 5.15.19-3
qt5-scxml 5.15.17-1
qt5-sensors 5.15.18-1
qt5-serialport 5.15.18-1
qt5-speech 5.15.18+kde+r1-1
qt5-svg 5.15.18+kde+r5-1
qt5-tools 5.15.18+kde+r3-1
qt5-translations 5.15.18-1
qt5-wayland 5.15.18+kde+r55-1
qt5-webchannel 5.15.17+kde+r3-1
qt5-webengine 5.15.19-2
qt5-websockets 5.15.17+kde+r2-1
qt5-x11extras 5.15.18-1
qt5-xmlpatterns 5.15.18-1
qt6-5compat 6.10.2-1
qt6-base 6.10.2-1
qt6-connectivity 6.10.2-1
qt6-declarative 6.10.2-1
qt6-imageformats 6.10.2-1
qt6-multimedia 6.10.2-1
qt6-multimedia-ffmpeg 6.10.2-1
qt6-networkauth 6.10.2-1
qt6-positioning 6.10.2-1
qt6-shadertools 6.10.2-1
qt6-speech 6.10.2-1
qt6-svg 6.10.2-1
qt6-tools 6.10.2-1
qt6-translations 6.10.2-1
qt6-wayland 6.10.2-1
qt6-webchannel 6.10.2-1
qt6-webengine 6.10.2-1
qtkeychain-qt5 0.15.0-3
qtractor 1.5.11-2
qtws-base 0.92-1
qtws-base-debug 0.92-1
quazip-qt5 1.5-1
qwt 6.3.0-1
ragel 6.10-4
ranger 1.9.4-5
raptor 2.0.16-9
rasqal 1:0.9.33-7
rav1e 0.8.1-2
rdma-core 61.0-1
re2 2:2025.11.05-1
readline 8.3.003-1
reaver 1.6.6-1
redis 7.2.5-1
redland 1:1.0.17-9
redshift 1.12-15
reptyr 0.10.0-2
rhash 1.4.6-1
ripgrep 15.1.0-2
ristretto 0.13.4-1
rnnoise 1:0.2-1
rnote 0.13.1-1
rpi-imager 2.0.6-2
rpm-sequoia 1.10.1-1
rpm-tools 6.0.1-1
rsync 3.4.1-2
rtkit 0.14-1
rtl-sdr 1:2.0.2-1
rtmpdump 1:2.6-1
rubberband 4.0.0-1
ruby 3.4.8-2
ruby-abbrev 0.1.2-1
ruby-base64 0.3.0-1
ruby-bigdecimal 3.3.1-2
ruby-bundled-gems 3.4.8-2
ruby-bundler 4.0.3-1
ruby-csv 3.3.5-1
ruby-debug 1.11.1-1
ruby-default-gems 3.4.8-2
ruby-drb 2.2.3-1
ruby-erb 4.0.4-9
ruby-getoptlong 0.2.1-1
ruby-irb 1.14.3-4
ruby-manpages 0.6.1-8
ruby-matrix 0.4.3-1
ruby-minitest 5.26.1-1
ruby-mutex_m 0.3.0-2
ruby-net-ftp 0.3.9-1
ruby-net-imap 0.5.12-1
ruby-net-pop 0.1.2-5
ruby-net-smtp 0.5.1-1
ruby-nkf 0.2.0-3
ruby-observer 0.1.2-3
ruby-optimist 3.1.0-5
ruby-paint 2.3.0-6
ruby-power_assert 2.0.5-4
ruby-prime 0.1.4-1
ruby-racc 1.8.1-2
ruby-rake 13.3.1-1
ruby-rbs 3.8.0-2
ruby-rdoc 6.14.0-1
ruby-repl_type_completor 0.1.13-1
ruby-resolv-replace 0.2.0-1
ruby-rexml 3.4.4-1
ruby-rinda 0.2.0-2
ruby-rss 0.3.1-4
ruby-stdlib 3.4.8-2
ruby-syslog 0.4.0-1
ruby-test-unit 3.7.7-1
ruby-typeprof 0.30.1-2
rubygems 3.6.9-1
runc 1.4.0-1
rust 1:1.93.1-1
rutabaga-ffi 0.1.75-1
sbc 2.2-1
scour 0.38.2-6
scrcpy 3.3.4-1
screen 5.0.1-3
screenfetch 3.9.9-1
scribus 1.6.5-5
sdl12-compat 1.2.68-2
sdl2-compat 2.32.64-1
sdl2_image 2.8.8-1
sdl2_mixer 2.8.1-2
sdl2_ttf 2.24.0-2
sdl3 3.4.2-1
sdl3_ttf 3.2.2-3
sdl_net 1.2.8-6
sdl_sound 1.0.3-13
seabios 1.17.0-2
sed 4.9-3
semver 7.7.4-1
sequoia-sqv 1.3.0-1
serd 0.32.8-1
shaderc 2026.1-1
shadow 4.18.0-1
shared-mime-info 2.4-3
shiboken6 6.10.2-1
signon-kwallet-extension 25.12.2-1
signon-plugin-oauth2 0.25-3
signon-ui 0.17+20231016-3
signond 8.61-3
simdjson 1:4.3.1-1
slang 2.3.3-4
smbclient 2:4.23.5-1
snappy 1.2.2-3
sndio 1.10.0-1
solid 6.23.0-1
solid5 5.116.0-2
sonnet 6.23.0-1
sonnet5 5.116.0-2
soqt 1.6.1-2
sord 0.16.22-1
sound-theme-freedesktop 0.8-6
soundtouch 2.4.0-1
source-highlight 3.1.9-16
spandsp 0.0.6-6
spdlog 1.17.0-2
speech-dispatcher 0.12.1-3
speex 1.2.1-2
speexdsp 1.2.1-2
spice 0.16.0-2
spice-gtk 0.42-5
spice-protocol 0.14.5-1
spirv-tools 1:1.4.341.0-1
sqlite 3.51.2-1
sratom 0.6.22-1
srt 1.5.4-1
startup-notification 0.12-9
stb r2216.f1c79c0-1
stfl 0.24-6
sudo 1.9.17.p2-2
suitesparse 7.12.2-1
svt-av1 4.0.1-1
svt-hevc 1.5.1-3
sxhkd 0.6.3-1
sxiv 26-2
syndication 6.23.0-1
systemd 259.1-1
systemd-libs 259.1-1
systemd-sysvcompat 259.1-1
t1lib 5.1.2-8
taglib 2.2-1
talloc 2.4.4-1
tar 1.35-2
task 3.4.2-1
tcl 8.6.16-1
tdb 1.4.15-1
telepathy-glib 0.24.2-5
tesseract 5.5.2-1
tesseract-data-afr 2:4.1.0-4
tesseract-data-eng 2:4.1.0-4
tesseract-data-hin 2:4.1.0-4
tesseract-data-osd 2:4.1.0-4
tevent 1:0.17.1-2
texinfo 7.2-1
texlive-basic 2025.2-3
texlive-bibtexextra 2025.2-3
texlive-bin 2025.2-3
texlive-binextra 2025.2-3
texlive-context 2025.2-3
texlive-fontsextra 2025.2-3
texlive-fontsrecommended 2025.2-3
texlive-fontutils 2025.2-3
texlive-formatsextra 2025.2-3
texlive-games 2025.2-3
texlive-humanities 2025.2-3
texlive-latex 2025.2-3
texlive-latexextra 2025.2-3
texlive-latexrecommended 2025.2-3
texlive-luatex 2025.2-3
texlive-mathscience 2025.2-3
texlive-metapost 2025.2-3
texlive-music 2025.2-3
texlive-pictures 2025.2-3
texlive-plaingeneric 2025.2-3
texlive-pstricks 2025.2-3
texlive-publishers 2025.2-3
texlive-xetex 2025.2-3
tgpt-bin 2.8.0-1
tgpt-bin-debug 2.8.0-1
thin-provisioning-tools 1.3.1-1
threadweaver 6.23.0-1
threadweaver5 5.116.0-2
thunar 4.20.7-1
thunar-archive-plugin 0.6.0-1
thunar-media-tags-plugin 0.6.0-1
thunar-volman 4.20.0-2
tigervnc 1.16.0-3
tinysparql 3.10.1-2
tinyxml 2.6.2-13
tinyxml2 11.0.0-2
tk 8.6.16-1
tmux 3.6_a-1
totem-pl-parser 3.26.6+r30+g51b8439-2
tpm2-tss 4.1.3-1
translate-toolkit 3.19.0-1
transmission-cli 4.1.1-1
transmission-qt 4.1.1-1
tree 2.3.1-1
tree-sitter 0.25.10-3
tree-sitter-bash 0.25.1-1
tree-sitter-c 0.24.1-1
tree-sitter-lua 0.4.0-1
tree-sitter-markdown 0.5.1-1
tree-sitter-python 0.25.0-1
tree-sitter-query 0.7.0-1
tree-sitter-vim 0.7.0-1
tree-sitter-vimdoc 4.0.0-1
trilium-bin 0.63.7-1
trilium-bin-debug 0.63.7-1
trimage 1.0.6-2
tslib 1.24-1
ttf-0xproto-nerd 3.4.0-2
ttf-3270-nerd 3.4.0-2
ttf-agave-nerd 3.4.0-2
ttf-anonymouspro-nerd 3.4.0-2
ttf-arimo-nerd 3.4.0-2
ttf-bigblueterminal-nerd 3.4.0-2
ttf-bitstream-vera-mono-nerd 3.4.0-2
ttf-cascadia-code-nerd 3.4.0-2
ttf-cascadia-mono-nerd 3.4.0-2
ttf-cousine-nerd 3.4.0-2
ttf-d2coding-nerd 3.4.0-2
ttf-daddytime-mono-nerd 3.4.0-2
ttf-dejavu 2.37+18+g9b5d1b2f-7
ttf-dejavu-nerd 3.4.0-2
ttf-envycoder-nerd 3.4.0-2
ttf-fantasque-nerd 3.4.0-2
ttf-fira-mono 2:3.206-4
ttf-fira-sans 1:4.301-2
ttf-firacode-nerd 3.4.0-2
ttf-go-nerd 3.4.0-2
ttf-hack-nerd 3.4.0-2
ttf-heavydata-nerd 3.4.0-2
ttf-iawriter-nerd 3.4.0-2
ttf-ibmplex-mono-nerd 3.4.0-2
ttf-inconsolata-go-nerd 3.4.0-2
ttf-inconsolata-lgc-nerd 3.4.0-2
ttf-inconsolata-nerd 3.4.0-2
ttf-indic-otf 0.2-12
ttf-intone-nerd 3.4.0-2
ttf-iosevka-nerd 3.4.0-2
ttf-iosevkaterm-nerd 3.4.0-2
ttf-jetbrains-mono-nerd 3.4.0-2
ttf-lekton-nerd 3.4.0-2
ttf-liberation 2.1.5-2
ttf-liberation-mono-nerd 3.4.0-2
ttf-lilex-nerd 3.4.0-2
ttf-martian-mono-nerd 3.4.0-2
ttf-meslo-nerd 3.4.0-2
ttf-monofur-nerd 3.4.0-2
ttf-monoid-nerd 3.4.0-2
ttf-mononoki-nerd 3.4.0-2
ttf-mplus-nerd 3.4.0-2
ttf-nerd-fonts-symbols 3.4.0-1
ttf-nerd-fonts-symbols-common 3.4.0-1
ttf-nerd-fonts-symbols-mono 3.4.0-1
ttf-noto-nerd 3.4.0-2
ttf-opensans 3.003-1
ttf-profont-nerd 3.4.0-2
ttf-proggyclean-nerd 3.4.0-2
ttf-roboto-mono-nerd 3.4.0-2
ttf-sharetech-mono-nerd 3.4.0-2
ttf-sourcecodepro-nerd 3.4.0-2
ttf-space-mono-nerd 3.4.0-2
ttf-terminus-nerd 3.4.0-2
ttf-tinos-nerd 3.4.0-2
ttf-ubuntu-mono-nerd 3.4.0-2
ttf-ubuntu-nerd 3.4.0-2
ttf-victor-mono-nerd 3.4.0-2
tumbler 4.20.1-1
twolame 0.4.0-4
tzdata 2025c-1
uchardet 0.0.8-3
udisks2 2.11.0-1
unarchiver 1.10.8-6
unibilium 2.1.2-1
unixodbc 2.3.14-1
unrar 1:7.2.4-1
unzip 6.0-23
upower 1.91.1-1
usbmuxd 1.1.1-4
usbredir 0.15.0-1
usbutils 019-1
usd 25.11-4
util-linux 2.41.3-2
util-linux-libs 2.41.3-2
v4l-utils 1.32.0-1
vala 0.56.18-5
vapoursynth 73-2
vcpkg 2026.02.21-1
vcpkg-debug 2024.04.26-2
vde2 2.3.3-8
verdict 1.4.4-1
vid.stab 1.1.1-2
vim 9.2.0038-1
vim-runtime 9.2.0038-1
virglrenderer 1.2.0-1
virtiofsd 1.13.3-1
virtualbox-host-dkms 7.2.6-1
vlc 3.0.21-32
vlc-cli 3.0.21-32
vlc-gui-qt 3.0.21-32
vlc-plugin-a52dec 3.0.21-32
vlc-plugin-alsa 3.0.21-32
vlc-plugin-archive 3.0.21-32
vlc-plugin-dav1d 3.0.21-32
vlc-plugin-dbus 3.0.21-32
vlc-plugin-dbus-screensaver 3.0.21-32
vlc-plugin-faad2 3.0.21-32
vlc-plugin-flac 3.0.21-32
vlc-plugin-gnutls 3.0.21-32
vlc-plugin-inflate 3.0.21-32
vlc-plugin-journal 3.0.21-32
vlc-plugin-jpeg 3.0.21-32
vlc-plugin-lua 3.0.21-32
vlc-plugin-mpg123 3.0.21-32
vlc-plugin-ogg 3.0.21-32
vlc-plugin-opus 3.0.21-32
vlc-plugin-png 3.0.21-32
vlc-plugin-pulse 3.0.21-32
vlc-plugin-shout 3.0.21-32
vlc-plugin-speex 3.0.21-32
vlc-plugin-tag 3.0.21-32
vlc-plugin-theora 3.0.21-32
vlc-plugin-twolame 3.0.21-32
vlc-plugin-vorbis 3.0.21-32
vlc-plugin-vpx 3.0.21-32
vlc-plugin-xml 3.0.21-32
vlc-plugins-base 3.0.21-32
vlc-plugins-video-output 3.0.21-32
vmaf 3.0.0-2
volume_key 0.3.12-12
vte-common 0.82.3-1
vte3 0.82.3-1
vtk 9.5.2-9
vulkan-headers 1:1.4.341.0-1
vulkan-icd-loader 1.4.341.0-1
vulkan-mesa-implicit-layers 1:25.3.5-1
vulkan-radeon 1:25.3.5-1
w3m 0.5.5-1
wacomtablet 6.6.0-1
wavpack 5.9.0-1
wayland 1.24.0-1
wayland-protocols 1.47-1
webkit2gtk 2.50.5-1
webkit2gtk-4.1 2.50.5-1
webkitgtk-6.0 2.50.5-1
webrtc-audio-processing-0.3 0.3.1-6
webrtc-audio-processing-1 1.3-5
wget 1.25.0-3
which 2.23-1
whois 5.6.6-1
wifite 2:2.8.2-2
wikiman 2.14.1-2
wildmidi 0.4.6-1
wine 11.3-1
wireless_tools 30.pre9-5
wireshark-cli 4.6.3-1
wireshark-qt 4.6.3-1
wmctrl 1.07-6
woff2 1.0.2-6
woff2-font-awesome 7.2.0-1
wolfssl 5.8.4-1
wpa_supplicant 2:2.11-5
wpebackend-fdo 1.16.1-1
wxwidgets-common 3.2.9-4
wxwidgets-gtk3 3.2.9-4
x11vnc 1:0.9.17-1
x264 3:0.165.r3222.b35605a-2
x265 4.1-1
xapp 3.2.2-1
xapp-symbolic-icons 1.0.9-1
xarchiver 0.5.4.26-1
xaw3d 1.6.6-1
xbindkeys 1.8.7-5
xbitmaps 1.1.3-2
xcb-proto 1.17.0-4
xcb-util 0.4.1-2
xcb-util-cursor 0.1.6-1
xcb-util-image 0.4.1-3
xcb-util-keysyms 0.4.1-5
xcb-util-renderutil 0.3.10-2
xcb-util-wm 0.4.2-2
xcb-util-xrm 1.3-4
xclip 0.13-6
xdg-dbus-proxy 0.1.6-1
xdg-desktop-portal 1.20.3-2
xdg-user-dirs 0.19-2
xdg-user-dirs-gtk 0.16-1
xdg-utils 1.2.1-2
xdotool 4.20251130.1-1
xerces-c 3.3.0-3
xf86-input-libinput 1.5.0-1
xf86-input-wacom 1.2.4-1
xf86-video-intel 1:2.99.917+939+g4a64400e-1
xfburn 0.8.0-1
xfce4-appfinder 4.20.0-2
xfce4-artwork 0.1.1a_git20110420-7
xfce4-battery-plugin 1.2.0-1
xfce4-clipman-plugin 1.7.0-1
xfce4-cpufreq-plugin 1.3.0-1
xfce4-cpugraph-plugin 1.3.0-1
xfce4-datetime-plugin 0.8.3-2
xfce4-dev-tools 4.20.0-2
xfce4-dict 0.8.9-1
xfce4-diskperf-plugin 2.8.0-2
xfce4-eyes-plugin 4.7.0-1
xfce4-fsguard-plugin 1.2.0-1
xfce4-genmon-plugin 4.3.0-1
xfce4-mailwatch-plugin 1.4.0-1
xfce4-mount-plugin 1.2.0-1
xfce4-mpc-plugin 0.6.0-1
xfce4-netload-plugin 1.5.0-1
xfce4-notes-plugin 1.12.0-1
xfce4-notifyd 0.9.7-2
xfce4-panel 4.20.6-1
xfce4-power-manager 4.20.0-3
xfce4-pulseaudio-plugin 0.5.1-1
xfce4-screensaver 4.20.1-1
xfce4-screenshooter 1.11.3-3
xfce4-sensors-plugin 1.5.0-2
xfce4-session 4.20.3-2
xfce4-settings 4.20.3-1
xfce4-smartbookmark-plugin 0.6.0-2
xfce4-systemload-plugin 1.4.0-1
xfce4-taskmanager 1.6.0-1
xfce4-terminal 1.1.5-2
xfce4-time-out-plugin 1.2.0-1
xfce4-timer-plugin 1.8.0-1
xfce4-verve-plugin 2.1.0-1
xfce4-wavelan-plugin 0.7.0-2
xfce4-weather-plugin 0.12.0-2
xfce4-whiskermenu-plugin 2.10.1-1
xfce4-xkb-plugin 0.9.0-1
xfconf 4.20.0-2
xfdesktop 4.20.1-3
xfwm4 4.20.0-2
xfwm4-themes 4.10.0-6
xkeyboard-config 2.46-1
xmlsec 1.3.9-1
xorg-fonts-encodings 1.1.0-1
xorg-iceauth 1.0.10-1
xorg-mkfontscale 1.2.3-1
xorg-server 21.1.21-1
xorg-server-common 21.1.21-1
xorg-server-xvfb 21.1.21-1
xorg-setxkbmap 1.3.4-2
xorg-xauth 1.1.5-1
xorg-xbacklight 1.2.4-1
xorg-xcalc 1.1.3-2
xorg-xdpyinfo 1.4.0-1
xorg-xev 1.2.6-1
xorg-xinit 1.4.4-1
xorg-xkbcomp 1.5.0-1
xorg-xmodmap 1.0.11-2
xorg-xprop 1.2.8-1
xorg-xrandr 1.5.3-1
xorg-xrdb 1.2.2-2
xorg-xset 1.2.5-2
xorg-xsetroot 1.1.3-2
xorg-xwininfo 1.1.6-2
xorgproto 2025.1-1
xournalpp 1.3.2-1
xpdf 4.06-1
xsel 1.2.1-2
xterm 406-1
xvidcore 1.3.7-3
xxhash 0.8.3-1
xz 5.8.2-1
yad 14.2-1
yajl 2.1.0-6
yaml-cpp 0.8.0-3
yay 12.4.2-1
yay-debug 12.4.2-1
yt-dlp 2026.02.21-1
yt-dlp-ejs 0.5.0-1
zam-plugins 4.4-1
zam-plugins-clap 4.4-1
zam-plugins-ladspa 4.4-1
zam-plugins-lv2 4.4-1
zam-plugins-standalone 4.4-1
zam-plugins-vst 4.4-1
zam-plugins-vst3 4.4-1
zathura 2026.02.09-1
zathura-pdf-mupdf 2026.02.03-4
zbar 0.23.93-5
zenity 4.2.1-1
zeromq 4.3.5-3
zimg 3.0.6-1
zint 2.16.0-1
zip 3.0-11
zita-convolver 4.0.3-5
zix 0.8.0-1
zlib 1:1.3.2-2
zlib-ng 2.3.3-1
zoxide 0.9.9-2
zsh 5.9-5
zstd 1.5.7-3
zvbi 0.2.44-1
zxing-cpp 3.0.2-1
zziplib 0.13.80-1
